"","id","Ecosystem.Service.Category","Country","Spatial.Extent","Spatial.Unit.Published","Single.Value.Converted","cveg.brevstdit","cveg.brsutecdt","cveg.brsuteclt","cveg.brrgtrt","cveg.brsutewmt","cveg.brevtrt","cveg.trs","cveg.ndevtecdt","cveg.ndevteclt","cveg.ndevtedtt","cveg.ndevtedttht","cveg.ndevstdit","cveg.ndsutecdt","cveg.ndsustswt","cveg.brevdtt","cveg.brevdttht","cveg.c3hh","cveg.c3dh","cveg.c4h","cveg.brsuas","cveg.brsutecds","cveg.brsutewms","cveg.brevtecds","cveg.brevtewms","cveg.brevxs","cveg.sds","cveg.bobrsu","cveg.bondev","cveg.bondsu","cveg.c3gra","cveg.tebrsu","cveg.tebrev","cveg.tendev","cveg.c4gra","cveg.trbrev","cveg.trbrrg","cveg.bne","cveg.bine","cveg.bns","cveg.tebs","cveg.ibs","cveg.tebe","cveg.trbe","cveg.tribe","cveg.trbr","cveg.c3g","cveg.c4g","PFT.brevstdit","PFT.brsutecdt","PFT.brsuteclt","PFT.brrgtrt","PFT.brsutewmt","PFT.brevtrt","PFT.trs","PFT.ndevtecdt","PFT.ndevteclt","PFT.ndevtedtt","PFT.ndevtedttht","PFT.ndevstdit","PFT.ndsutecdt","PFT.ndsustswt","PFT.brevdtt","PFT.brevdttht","PFT.c3hh","PFT.c3dh","PFT.c4h","PFT.brsuas","PFT.brsutecds","PFT.brsutewms","PFT.brevtecds","PFT.brevtewms","PFT.brevxs","PFT.sds","PFT.bobrsu","PFT.bondev","PFT.bondsu","PFT.c3gra","PFT.tebrsu","PFT.tebrev","PFT.tendev","PFT.c4gra","PFT.trbrev","PFT.trbrrg","PFT.bne","PFT.bine","PFT.bns","PFT.tebs","PFT.ibs","PFT.tebe","PFT.trbe","PFT.tribe","PFT.trbr","PFT.c3g","PFT.c4g","gdp_pc","logESValue","logGDP","pct_covered","pct_covered_orc","pct_covered_car","cveg_total","cveg_total_orc","cveg_total_car","EcosystemArea","Cat2","cveg","pct_covered_mean","Valuation.Methodology"
"23",23,"Regulating",35,290,"Hectares",9.97957095627108,3.75000016674676e-05,8.65636182626088,6.26461061773337,1.8750001004264e-05,6.36051746178361,8.75000057476427e-06,1.98333344239169e-05,4.90330027820319,5.17507442826393,1.56250007989911e-05,0.0819692954149067,1.68750008242569e-05,1.62500008400457e-05,1.37500007326707e-05,1.84911929908968,1.18750007800372e-05,0.199375301009665,0.199375301009665,1.87500012316377e-06,0.038790918432763,0.0510133772824095,0.0589500861031638,0.592790407151915,0.780357953662428,0.178187510207109,0.469851354987634,0,0,0,0.342463145912557,4.3270710724468,8.48580664359843,4.92950119748798,0,0.46132852415333,0.857764262565668,0.000864873329798381,0.000971568326155345,0,0.00363620084252761,0.00921053538719813,0.0101480545724031,0,0,0,0.000417142084225209,0,0,0.13361779572318,0.110190037499842,0,0.137328923066457,0,0,0.00361433052079186,0.00486090037486671,0,4.44081246096175e-05,0,0,0,0.00131234991612534,0,0.0242741665790478,0.0242741665790478,0,0.00850528153586754,0.0264711001832038,0.0279210427453121,0.054202430032952,0.213317520210519,0.0104162838967369,0.00158675750006762,0,0,0,0.120192392910088,0.0903684122888759,0.223183530039626,0.127559427120592,2.627638526763e-06,6.25143290699098e-05,4.91343415506541e-05,0.00394926329453786,0.00465072307984034,0,0.0614044503141195,0.182609884301821,0.105416089407847,0,0,0,0.0740630740764706,0,32087.90625,2.30054009904566,10.3762344857927,0.432093484474636,0.561418038668329,0.781937494488627,0.0252483745423078,19.4039348461648,35.8598064999381,125.307110497645,"nonmarket",19.2628596001112,0.591816339210531,1
"26",26,"Regulating",35,290,"Hectares",26.9448415843979,3.75000016674676e-05,8.65636182626088,6.26461061773337,1.8750001004264e-05,6.36051746178361,8.75000057476427e-06,1.98333344239169e-05,4.90330027820319,5.17507442826393,1.56250007989911e-05,0.0819692954149067,1.68750008242569e-05,1.62500008400457e-05,1.37500007326707e-05,1.84911929908968,1.18750007800372e-05,0.199375301009665,0.199375301009665,1.87500012316377e-06,0.038790918432763,0.0510133772824095,0.0589500861031638,0.592790407151915,0.780357953662428,0.178187510207109,0.469851354987634,0,0,0,0.342463145912557,4.3270710724468,8.48580664359843,4.92950119748798,0,0.46132852415333,0.857764262565668,0.000864873329798381,0.000971568326155345,0,0.00363620084252761,0.00921053538719813,0.0101480545724031,0,0,0,0.000417142084225209,0,0,0.13361779572318,0.110190037499842,0,0.137328923066457,0,0,0.00361433052079186,0.00486090037486671,0,4.44081246096175e-05,0,0,0,0.00131234991612534,0,0.0242741665790478,0.0242741665790478,0,0.00850528153586754,0.0264711001832038,0.0279210427453121,0.054202430032952,0.213317520210519,0.0104162838967369,0.00158675750006762,0,0,0,0.120192392910088,0.0903684122888759,0.223183530039626,0.127559427120592,2.627638526763e-06,6.25143290699098e-05,4.91343415506541e-05,0.00394926329453786,0.00465072307984034,0,0.0614044503141195,0.182609884301821,0.105416089407847,0,0,0,0.0740630740764706,0,32087.90625,3.29379187214746,10.3762344857927,0.432093484474636,0.561418038668329,0.781937494488627,0.0252483745423078,19.4039348461648,35.8598064999381,125.307110497645,"nonmarket",19.2628596001112,0.591816339210531,1
"27",27,"Regulating",35,290,"Hectares",31.9346270625335,3.75000016674676e-05,8.65636182626088,6.26461061773337,1.8750001004264e-05,6.36051746178361,8.75000057476427e-06,1.98333344239169e-05,4.90330027820319,5.17507442826393,1.56250007989911e-05,0.0819692954149067,1.68750008242569e-05,1.62500008400457e-05,1.37500007326707e-05,1.84911929908968,1.18750007800372e-05,0.199375301009665,0.199375301009665,1.87500012316377e-06,0.038790918432763,0.0510133772824095,0.0589500861031638,0.592790407151915,0.780357953662428,0.178187510207109,0.469851354987634,0,0,0,0.342463145912557,4.3270710724468,8.48580664359843,4.92950119748798,0,0.46132852415333,0.857764262565668,0.000864873329798381,0.000971568326155345,0,0.00363620084252761,0.00921053538719813,0.0101480545724031,0,0,0,0.000417142084225209,0,0,0.13361779572318,0.110190037499842,0,0.137328923066457,0,0,0.00361433052079186,0.00486090037486671,0,4.44081246096175e-05,0,0,0,0.00131234991612534,0,0.0242741665790478,0.0242741665790478,0,0.00850528153586754,0.0264711001832038,0.0279210427453121,0.054202430032952,0.213317520210519,0.0104162838967369,0.00158675750006762,0,0,0,0.120192392910088,0.0903684122888759,0.223183530039626,0.127559427120592,2.627638526763e-06,6.25143290699098e-05,4.91343415506541e-05,0.00394926329453786,0.00465072307984034,0,0.0614044503141195,0.182609884301821,0.105416089407847,0,0,0,0.0740630740764706,0,32087.90625,3.46369090892856,10.3762344857927,0.432093484474636,0.561418038668329,0.781937494488627,0.0252483745423078,19.4039348461648,35.8598064999381,125.307110497645,"nonmarket",19.2628596001112,0.591816339210531,1
"28",28,"Information",35,290,"Hectares",10.4785495077836,3.75000016674676e-05,8.65636182626088,6.26461061773337,1.8750001004264e-05,6.36051746178361,8.75000057476427e-06,1.98333344239169e-05,4.90330027820319,5.17507442826393,1.56250007989911e-05,0.0819692954149067,1.68750008242569e-05,1.62500008400457e-05,1.37500007326707e-05,1.84911929908968,1.18750007800372e-05,0.199375301009665,0.199375301009665,1.87500012316377e-06,0.038790918432763,0.0510133772824095,0.0589500861031638,0.592790407151915,0.780357953662428,0.178187510207109,0.469851354987634,0,0,0,0.342463145912557,4.3270710724468,8.48580664359843,4.92950119748798,0,0.46132852415333,0.857764262565668,0.000864873329798381,0.000971568326155345,0,0.00363620084252761,0.00921053538719813,0.0101480545724031,0,0,0,0.000417142084225209,0,0,0.13361779572318,0.110190037499842,0,0.137328923066457,0,0,0.00361433052079186,0.00486090037486671,0,4.44081246096175e-05,0,0,0,0.00131234991612534,0,0.0242741665790478,0.0242741665790478,0,0.00850528153586754,0.0264711001832038,0.0279210427453121,0.054202430032952,0.213317520210519,0.0104162838967369,0.00158675750006762,0,0,0,0.120192392910088,0.0903684122888759,0.223183530039626,0.127559427120592,2.627638526763e-06,6.25143290699098e-05,4.91343415506541e-05,0.00394926329453786,0.00465072307984034,0,0.0614044503141195,0.182609884301821,0.105416089407847,0,0,0,0.0740630740764706,0,32087.90625,2.3493302635681,10.3762344857927,0.432093484474636,0.561418038668329,0.781937494488627,0.0252483745423078,19.4039348461648,35.8598064999381,125.307110497645,"nonmarket",19.2628596001112,0.591816339210531,6
"29",29,"Information",35,290,"Hectares",10.4785495077836,3.75000016674676e-05,8.65636182626088,6.26461061773337,1.8750001004264e-05,6.36051746178361,8.75000057476427e-06,1.98333344239169e-05,4.90330027820319,5.17507442826393,1.56250007989911e-05,0.0819692954149067,1.68750008242569e-05,1.62500008400457e-05,1.37500007326707e-05,1.84911929908968,1.18750007800372e-05,0.199375301009665,0.199375301009665,1.87500012316377e-06,0.038790918432763,0.0510133772824095,0.0589500861031638,0.592790407151915,0.780357953662428,0.178187510207109,0.469851354987634,0,0,0,0.342463145912557,4.3270710724468,8.48580664359843,4.92950119748798,0,0.46132852415333,0.857764262565668,0.000864873329798381,0.000971568326155345,0,0.00363620084252761,0.00921053538719813,0.0101480545724031,0,0,0,0.000417142084225209,0,0,0.13361779572318,0.110190037499842,0,0.137328923066457,0,0,0.00361433052079186,0.00486090037486671,0,4.44081246096175e-05,0,0,0,0.00131234991612534,0,0.0242741665790478,0.0242741665790478,0,0.00850528153586754,0.0264711001832038,0.0279210427453121,0.054202430032952,0.213317520210519,0.0104162838967369,0.00158675750006762,0,0,0,0.120192392910088,0.0903684122888759,0.223183530039626,0.127559427120592,2.627638526763e-06,6.25143290699098e-05,4.91343415506541e-05,0.00394926329453786,0.00465072307984034,0,0.0614044503141195,0.182609884301821,0.105416089407847,0,0,0,0.0740630740764706,0,32087.90625,2.3493302635681,10.3762344857927,0.432093484474636,0.561418038668329,0.781937494488627,0.0252483745423078,19.4039348461648,35.8598064999381,125.307110497645,"nonmarket",19.2628596001112,0.591816339210531,6
"32",32,"Regulating",11,475500,"Hectares",4.75519115309327,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,1.55923689562956,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"33",33,"Regulating",11,475500,"Hectares",2.37759557654664,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,0.866089715069619,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"34",34,"Regulating",11,475500,"Hectares",2.37759557654664,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,0.866089715069619,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"35",35,"Regulating",11,192432.213678673,"Hectares",39.1677170256768,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,3.66785286223337,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,175407.333589429,"nonmarket",11.0483091946091,1.25788184833857,6
"36",36,"Regulating",11,475500,"Hectares",131.956554596258,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,4.88247273656407,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"37",37,"Regulating",11,475500,"Hectares",118.087247059874,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,4.7714237331209,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"38",38,"Regulating",11,475500,"Hectares",125.220033789514,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,4.83007246015832,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"39",39,"Regulating",11,475500,"Hectares",11.4917119598367,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,2.44162607639609,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"40",40,"Regulating",11,475500,"Hectares",2.37759557654664,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,0.866089715069619,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
"41",41,"Regulating",11,475500,"Hectares",439.391550858585,4.442545706027e-05,1.90067293543645,0.309513826248935,4.0666668828194e-05,0.005798848739511,2.01224255530785e-05,2.11636376463337e-05,4.41206321035732,0.0110508187098879,2.28084860912835e-05,2.5675152672303e-05,2.76593950596483e-05,0.534419180202439,2.74969710188805e-05,2.59054557123322e-05,2.38993951546339e-05,0.0850524282904172,0.0919839061769572,1.23636371592345e-06,0.0123727060256525,0.0105138635224336,0.00125178187903712,0.0754536714771071,0.00149468249332373,2.58800014552517e-05,0.0131040781724153,4.07752813772775,12.290001676752,1.45591601519133,0.155847099800905,0.996456551051266,0.0580716791376869,1.24800820782984,0,0.000490362622384217,0.00026667032166585,0.0271130817406164,0.0107546934745187,0,0.00283305615106243,0.0125998007391471,0,0,0,0,0.000672250957162774,0,0,0.107276181111128,0.00229536071408089,0,0.000365669866111329,0,0,0.489663394162709,0.000389776544664169,0,0,0,0.352824958460801,0,4.77876367009974e-07,0,0.127921585612008,0.745741094476526,0,0.0164163404522701,0.0210334020620052,0.00259856352765206,0.0365552554683794,0.00224768396715796,0.00012811895335602,0.000173772237427544,0.0703958243605406,0.598970582188486,0.195209339681283,0.0594488042438346,0.014928735128214,2.89165910380462e-06,0.0175274658690988,2.29482910140866e-06,3.17361320135916e-08,2.96285675068449e-08,0.413077567745644,0.123998549486254,0,0.0391148093534768,0.179583789592801,0,0,0,0,0.155753194020516,0,48117.6994203768,6.0853909309504,10.7814053597266,0.911527910198692,0.956485999324362,1.90563163549264,0.0539728830625074,20.2825864004348,7.46505287714186,433431.521299478,"nonmarket",11.0483091946091,1.25788184833857,6
